id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13407011,Es Turo de Can Serigot,4985887,Mallorca House Rent,,Felanitx,39.45698644540692,3.154566105741394,Entire home/apt,250,6,0,,,23,92
13678221,Es Turó de Can Serigot,5433086,María,,Felanitx,39.45660953665212,3.156115312046372,Entire home/apt,165,6,0,,,87,19
15155829,Villa Carlos - Felanitx,96145168,Fincahit,,Felanitx,39.47032307598524,3.1494911082272843,Entire home/apt,120,5,0,,,74,276
12013559,Nice house in Portocolom,10117000,Andres,,Felanitx,39.423996430236485,3.2326005660495634,Entire home/apt,60,4,6,2016-09-19,0.69,3,364
6036743,"Holiday cottage, especial familias",31330848,Catalina,,Felanitx,39.43538106008113,3.109169486103685,Entire home/apt,235,5,5,2016-10-19,0.25,2,57
11349014,AMAZING VILLA LOS ALMENDROS !!,12794795,Paola,,Felanitx,39.39615337768759,3.114833505632484,Entire home/apt,600,1,0,,,19,255
2197709,PORT D'OR nice flat with seaview,8384267,Maria,,Felanitx,39.4147929162574,3.2562094966767194,Entire home/apt,80,3,5,2016-09-06,0.15,9,281
5245242,Sortal - Villa with pool near Felanitx,3625030,Angela,,Felanitx,39.39238739141248,3.236931718430631,Entire home/apt,147,7,0,,,752,139
13470006,Casa mediterranea,3660946,Francisco,,Felanitx,39.38048151544877,3.2434003920683456,Entire home/apt,90,3,4,2016-10-29,0.54,2,306
13306234,Casa mallorquina de 300 anos de antiguedad,75172373,Montserrat,,Felanitx,39.40059764854368,3.2211934707234247,Entire home/apt,215,7,0,,,1,317
13518204,Son Triol - Modern villa with private pool,3625030,Angela,,Felanitx,39.48096917096912,3.1181414083109202,Entire home/apt,161,7,0,,,752,164
3564606,Lovely Seaside 3 bedroom apartment ,7159518,Christo,,Felanitx,39.40711582350156,3.25960474503814,Entire home/apt,120,7,3,2016-08-20,0.10,1,314
9488852,WuMi Club Campingplatz Felanitx,5806019,Bärbel,,Felanitx,39.46056692303756,3.1207172394768365,Entire home/apt,45,1,0,,,2,11
10918766,FERRADURA - 1300,3625030,Angela,,Felanitx,39.41305717136018,3.2613785205837225,Entire home/apt,69,7,0,,,752,215
14177703,"Apartamento en Cala Marçal, Porto Colom",85863524,Eri,,Felanitx,39.40798977329619,3.258564702074784,Entire home/apt,80,3,6,2016-09-23,0.83,1,43
17260647,"Typisches, modernisiertes Dorfhaus",24430747,Ariadne,,Felanitx,39.46544543798134,3.1465195342000074,Entire home/apt,80,3,0,,,1,293
15636550,SA NAU VILLAS (Adults Only): 2 bedroom apartment,100677005,Habitat 70 Sa,,Felanitx,39.42916897394364,3.2258969677065044,Entire home/apt,200,3,0,,,14,195
5401409,Finca Mungi,7212250,James,,Felanitx,39.40299643371358,3.2186633650611327,Entire home/apt,142,7,4,2016-09-25,0.22,40,69
16009392,Bou Ros Finca Can Nadal a las afueras de Felanitx,87909750,Bou,,Felanitx,39.512496923608765,3.155082454742055,Entire home/apt,250,7,0,,,4,304
2195821,BLAU D'OR,8384267,Maria,,Felanitx,39.42072382392317,3.2540391887213707,Entire home/apt,80,3,18,2016-09-05,0.62,9,278
15215700,M4V2830 Villa mit Pool bei Felanitx; max. 6 Pers.,44724482,Mathias,,Felanitx,39.45320327280942,3.140260665001553,Entire home/apt,385,5,0,,,79,350
11215264,Son Moleta,3625030,Angela,,Felanitx,39.49552168750636,3.1842755434345813,Entire home/apt,119,7,1,2016-06-25,0.11,752,90
17073847,VISTA COLOM,114535071,Oscar,,Felanitx,39.4150484789856,3.2476890916521213,Entire home/apt,294,1,0,,,9,135
1128541,Can Geroni Petit,5433086,María,,Felanitx,39.38927930213939,3.240389736499703,Entire home/apt,245,7,0,,,87,201
14191820,Fiol des Port - villa with pool in Portocolom,3625030,Angela,,Felanitx,39.41812568948471,3.2517179608073157,Entire home/apt,204,7,0,,,752,244
1088272,Can Bitla,5433086,María,,Felanitx,39.410820917429405,3.186123445706304,Entire home/apt,65,7,1,2016-04-04,0.09,87,223
1084983,Can Bosch,5433086,María,,Felanitx,39.41948845901662,3.2517596097766055,Entire home/apt,130,7,1,2015-08-13,0.05,87,84
1088358,Sa Ferreta,5433086,María,,Felanitx,39.41125517367623,3.1836752737579292,Entire home/apt,110,7,0,,,87,193
17308810,Can Roca,5433086,María,,Felanitx,39.436957235936774,3.1563071550253885,Entire home/apt,230,7,0,,,87,158
1085571,Right on the beach - roof terrace,5967662,Detlef,,Felanitx,39.37816346357393,3.241455808523347,Entire home/apt,150,5,0,,,1,289
10895038,Finca Gallera,40689172,Melanie,,Felanitx,39.403929554526094,3.11167805538284,Entire home/apt,450,3,0,,,1,365
1188437,Ca Na Fina,5433086,María,,Felanitx,39.478324431363234,3.1800575661812966,Entire home/apt,290,7,1,2014-08-01,0.03,87,91
2270201,Son Cifre,5433086,María,,Felanitx,39.49680895565631,3.169324956274902,Entire home/apt,280,7,0,,,87,28
8373836,Fantástica villa en Porto Colom,36546814,Barbara,,Felanitx,39.418879683983796,3.250190214475839,Entire home/apt,235,7,1,2016-05-23,0.10,7,127
9377365,Quiet and modern country house with private pool,4985887,Mallorca House Rent,,Felanitx,39.47354840027212,3.1118191567464324,Entire home/apt,180,7,0,,,23,73
5515643,CAS SITGER - 0729,3625030,Angela,,Felanitx,39.46918651281286,3.1473287483513914,Entire home/apt,91,5,0,,,752,200
15825218,Sa Caseta,5362820,Mª Del Pilar,,Felanitx,39.42820055759556,3.2661282490556403,Entire home/apt,65,3,1,2017-01-06,0.43,6,152
6166579,MASION GAUDI INCREIBLE PRIVAT ROOM,8083004,Carmen,,Felanitx,39.4698402204237,3.1505429647695844,Private room,40,3,14,2016-10-25,1.43,3,324
12417380,Classic majorcan ground floor house in old town,4985887,Mallorca House Rent,,Felanitx,39.42656290097878,3.2652944976367513,Entire home/apt,120,4,3,2016-08-22,0.32,23,220
981499,"CASACOLOM 5 bedrooms,2 terraces,8P",5375154,Karoline,,Felanitx,39.42416452442251,3.259651962379533,Entire home/apt,90,14,1,2014-06-01,0.03,4,346
5110278,DALT OR - 0487,3625030,Angela,,Felanitx,39.42093428248688,3.1785118796585685,Entire home/apt,270,7,0,,,752,0
5462082,Ferienobjekt direkt am Meer für 4 P,7852629,Petra,,Felanitx,39.38131344782179,3.2405385800430295,Entire home/apt,170,1,0,,,2,311
10975963,Casa rústica en medio del bosque,25251951,Rafel,,Felanitx,39.47041400489219,3.181369737576161,Entire home/apt,165,6,1,2016-06-03,0.10,1,167
6231163,Apartament with view to the sea,31606097,Antonio,,Felanitx,39.38051689480422,3.2384249870142066,Entire home/apt,70,4,5,2016-10-15,0.23,9,351
5668312,Apt. 2 bedrooms with fireplace,29386222,Apartaments Rotonda,,Felanitx,39.381544436590076,3.2393687937393767,Entire home/apt,45,2,10,2016-10-14,0.60,1,248
14352021,A charming Finca to 6 Persons,19570282,Ellen,,Felanitx,39.438160815902414,3.1113491933910904,Entire home/apt,150,7,0,,,1,251
5602251,Fantástico Àtico en primera línea,24418330,Toni,,Felanitx,39.41952726532041,3.26073036990803,Entire home/apt,85,4,5,2016-08-15,0.25,3,198
948643,Cozy finca with pool + BBQ for 6 people & 2 kids.,5143382,Catalina,,Felanitx,39.44651304220054,3.127917701074458,Entire home/apt,130,3,3,2015-10-20,0.14,4,215
17004160,VILLA ECO DEL MAR,113967804,Montserrat,,Felanitx,39.41762052743254,3.274664427846231,Entire home/apt,365,5,0,,,28,181
14354725,Habitación privada en Ca's Concos,87990425,Cati,,Felanitx,39.42431612837592,3.1517532284191834,Private room,30,2,0,,,1,0
9106874,Ferrera Park 3 bedrooms,47468354,Apolonia,,Felanitx,39.37900240610297,3.2396456507614655,Entire home/apt,100,7,1,2016-06-16,0.11,7,208
6255334,Recently refurbished seafront apartment: comfort4u,32495374,Maria,,Felanitx,39.42325561751872,3.2621954302706877,Entire home/apt,134,2,13,2016-10-25,0.64,2,116
1929145,R.066 Wonderful Majorcan farmhouse,5558099,Anna&Marga,,Felanitx,39.52537690156398,3.0961026826589064,Entire home/apt,185,5,1,2015-06-22,0.05,129,263
1441115,Precioso apartamento con vistas,7738531,Maria Luisa,,Felanitx,39.41494591802164,3.262791965095374,Entire home/apt,9433,5,21,2016-09-29,0.49,1,0
6352383,"""CA  NA MARGARITA""..S'HORTA",2905577,Lucia,,Felanitx,39.45145857954428,3.1447345033753593,Entire home/apt,100,5,2,2015-08-21,0.10,15,365
17073848,CAN MODEM,114535071,Oscar,,Felanitx,39.41894574340553,3.250891639381826,Entire home/apt,364,1,0,,,9,99
1583679,Beautiful villa by the sea,6588036,Maria,,Felanitx,39.421668537300825,3.2680581722654662,Entire home/apt,170,4,40,2016-10-28,1.07,1,208
16842140,Ca S'Hereu,112129160,Aina,,Felanitx,39.47184248136464,3.125793704480772,Entire home/apt,89,5,0,,,1,215
15636969,SA NAU VILLAS (Adults Only): 1 Bedroom Apartment,100677005,Habitat 70 Sa,,Felanitx,39.43125264895732,3.2236764766269244,Entire home/apt,150,3,0,,,14,226
11430481,RELAXING APARTMENT SEA FRONT,59152823,Jose,,Felanitx,39.37890956605521,3.2397222659713774,Entire home/apt,85,5,12,2016-10-25,1.23,2,199
15952269,Gut ausgestattetes Ferienhaus,103560511,Petra,,Felanitx,39.425740763833296,3.166011508238928,Entire home/apt,169,6,0,,,1,280
9036540,Apartment 'Ernesto' next to beach,10377954,Maria,,Felanitx,39.37902111671125,3.238768796112384,Entire home/apt,83,1,8,2017-03-04,0.70,5,215
6061765,VILLA with a VIEW! !,30848812,Monica,,Felanitx,39.415796541165214,3.2427184103769893,Entire home/apt,140,6,4,2016-08-21,0.20,1,353
5466085,Cala Marsal ,27990627,Miquel,,Felanitx,39.40747189200304,3.257822375450025,Entire home/apt,95,1,0,,,1,365
13951800,ATICO 5 METROS DEL MAR 1ª LINEA CON PISCINA,6522089,Bernat,,Felanitx,39.41631031505964,3.2643313869574646,Entire home/apt,100,4,3,2016-08-26,0.39,2,340
5410388,Ses Matas Clares,7212250,James,,Felanitx,39.42859657364722,3.209744720921766,Entire home/apt,97,7,2,2016-05-01,0.17,40,70
13196979,Chalet for 10 people in Portocolom,4985887,Mallorca House Rent,,Felanitx,39.41383479127585,3.2608076531435204,Entire home/apt,115,7,1,2016-07-26,0.13,23,121
3957955,Stadthaus mit Stil Felanitx -Garten,20341727,Nadja,,Felanitx,39.46936891931413,3.1496597304509497,Entire home/apt,80,4,2,2014-10-29,0.07,2,292
1232703,House & terrace in Old Town Portocolom for 5-6,5143382,Catalina,,Felanitx,39.42762616725862,3.263680885377381,Entire home/apt,85,3,20,2016-12-23,0.47,4,259
11131762,Alacanti,3625030,Angela,,Felanitx,39.4090185194313,3.209837927522855,Entire home/apt,135,7,0,,,752,94
9481607,B&B Can Descans / Cassiopeia,43585517,Andreas,,Felanitx,39.418293118927316,3.1383355355907674,Private room,135,3,0,,,4,309
15031090,Es Porrassar,81580920,PlanetVillas Vacaciones,,Felanitx,39.41759984685576,3.1413845909468665,Entire home/apt,201,1,0,,,104,214
17620384,Pratinha's,103324203,Pedro,,Felanitx,39.38167758632068,3.239831824766549,Private room,40,1,0,,,1,231
12543921,Habitación Rosa,67615947,Francisca,,Felanitx,39.481782263145824,3.127944249317946,Private room,80,2,1,2016-07-30,0.13,4,273
6708819,BRAND NEW ATTIC: top roof terrace-beach-golf-ac-wf,32495374,Maria,,Felanitx,39.422417209335556,3.262582788761875,Entire home/apt,125,2,1,2015-08-18,0.05,2,0
5167499,Golf D'O r- luxurious villa with private pool,3625030,Angela,,Felanitx,39.43001389233881,3.223177956334166,Entire home/apt,499,7,0,,,752,210
12578261,"Yoga Retreat ""Es Cocons Plans""",68212312,Antonio,,Felanitx,39.40464243363215,3.2553786671280878,Private room,73,3,4,2016-10-22,0.50,1,261
5234307,BATLE DE BONAVISTA,3625030,Angela,,Felanitx,39.45405771378829,3.198186031286354,Entire home/apt,156,7,2,2016-09-03,0.27,752,137
9592452,Cozy apartment 2min. from sea,20574308,Laura,,Felanitx,39.38028212409588,3.237714191826014,Entire home/apt,55,3,19,2016-10-14,1.65,2,238
10737946,Beautiful finca with amazing views,15759685,Victoria,,Felanitx,39.425031996183314,3.1631367212250736,Entire home/apt,350,7,0,,,1,364
9328832,Portocolom villa with pool x 10 pax,38752329,Mallorca Holiday,,Felanitx,39.413159053502305,3.2591109511619067,Entire home/apt,203,7,0,,,10,98
8872990,"Casa da campo ""Can Cirerol""",46440235,Biel,,Felanitx,39.504481459824795,3.1675443043662677,Entire home/apt,220,6,1,2016-08-05,0.13,1,33
11558700,Casa familiar cerca de Felanitx,14215653,Toni,,Felanitx,39.46255163145568,3.204779300187373,Entire home/apt,280,5,0,,,44,173
2309633,Holiday home,11794966,Marise,,Felanitx,39.417447376417286,3.1769020743558847,Entire home/apt,145,7,4,2016-09-06,0.21,1,341
5398345,Sa Sinia,7212250,James,,Felanitx,39.42950930971975,3.1950562261798856,Entire home/apt,199,7,2,2016-05-21,0.11,40,80
7993075,PRIVATE PARADISE IN CALA DOR,17007187,Antonia,,Felanitx,39.407658074751964,3.2108348069491406,Entire home/apt,745,7,0,,,20,365
5461673,Es Castell,7212250,James,,Felanitx,39.431879460106195,3.2022299766784994,Entire home/apt,121,7,5,2016-10-04,0.35,40,86
11687913,CAP ROIG,3625030,Angela,,Felanitx,39.4145575332107,3.255915694070364,Entire home/apt,126,7,0,,,752,133
10280975,"Can Vinyes, the Genuine Mallorca",52876347,Carolyn & Klaus,,Felanitx,39.468083745799305,3.1461405212725535,Private room,36,3,13,2017-02-20,1.04,1,285
12668937,Beautiful country villla for 14 people,4985887,Mallorca House Rent,,Felanitx,39.42190931152769,3.17241736666898,Entire home/apt,330,5,2,2016-10-13,0.28,23,89
15636714,SA NAU VILLAS (Adults Only): Maisonette 2 Bedrooms,100677005,Habitat 70 Sa,,Felanitx,39.4307208174529,3.2231733272332166,Entire home/apt,200,3,0,,,14,225
10936475,Fantástica y Tranquila Finca,56702416,María Del Mar,,Felanitx,39.4646006330364,3.0792677843708693,Entire home/apt,620,4,2,2016-07-30,0.23,1,70
2806885,Family house near the sandbeach,14215653,Toni,,Felanitx,39.41171216879707,3.260813049986863,Entire home/apt,375,5,4,2016-09-15,0.18,44,277
918385,Apartments under the sea,4645996,Svetlana,,Felanitx,39.41163892138528,3.259945453484404,Entire home/apt,105,7,0,,,5,344
2708511,"Luxury house with pool, Porto Colom",12664284,Joan,,Felanitx,39.42195466716864,3.2596030109531253,Entire home/apt,59,3,43,2017-02-15,1.28,3,176
2449518,Estable Petit - gite -,12526496,Jordi & Margalida,,Felanitx,39.44252101527922,3.1230846602028435,Entire home/apt,50,3,38,2017-03-03,1.10,3,305
15651755,Can Massot - amazing estate with pool in Felanitx,3625030,Angela,,Felanitx,39.49846830847746,3.1869462015500014,Entire home/apt,298,7,0,,,752,229
1139074,Villa Garba,5433086,María,,Felanitx,39.47666622574901,3.182060341229096,Entire home/apt,200,7,0,,,87,42
8967606,BLANC D'OR nice front line house,8384267,Maria,,Felanitx,39.41911343007709,3.2619189094551007,Entire home/apt,200,5,1,2016-08-28,0.15,9,365
16863670,Cozy rustic villa for up to 8 people,4985887,Mallorca House Rent,,Felanitx,39.499332539591336,3.14712928894693,Entire home/apt,245,5,0,,,23,181
11526898,S'HORTA,60743651,Magda,,Felanitx,39.4118995791157,3.207290221510213,Entire home/apt,50,1,8,2016-09-24,0.69,1,362
13132284,Apartamento cerca de la playa en Cala Ferrera,31606097,Antonio,,Felanitx,39.3803585011718,3.2373989731953965,Entire home/apt,35,5,7,2016-10-27,0.77,9,255
7885083,Finca Sarah,20998134,Klara,,Felanitx,39.41160025021329,3.143330186704833,Entire home/apt,100,6,2,2016-08-12,0.26,19,271
12313126,Finca ALEGRIA,20998134,Klara,,Felanitx,39.436505852726775,3.105105471177439,Entire home/apt,160,5,2,2016-08-04,0.20,19,123
1102108,Sa Tafona,5433086,María,,Felanitx,39.43843749216294,3.161721850677206,Entire home/apt,65,7,5,2016-03-29,0.14,87,195
16863286,Sescola,3625030,Angela,,Felanitx,39.47217118810589,3.0778897706236292,Entire home/apt,189,7,0,,,752,169
2515606,Frente al mar con mucha energia,11357224,Manel,,Felanitx,39.41289710018296,3.26116339860652,Entire home/apt,50,4,25,2017-01-03,1.09,1,282
14104569,Villa Ferrera Select B,84902669,Melanie,,Felanitx,39.38239031919354,3.240680251349869,Entire home/apt,180,1,0,,,5,330
14766024,CASA DE CAMPO MOLI DEN XET,70697533,Maria,,Felanitx,39.423888663274106,3.1286889089335848,Entire home/apt,120,5,0,,,1,134
5623741,WONDERFUL RURAL HOUSE,2905577,Lucia,,Felanitx,39.419804779456015,3.2396088308864943,Entire home/apt,40,5,1,2015-08-08,0.05,15,365
14569418,Sa Caseta de Sa Finca,12146761,Campnatur,,Felanitx,39.51802072244854,3.1295071723129038,Entire home/apt,75,2,0,,,10,362
7720843,SA GALERA wonderful House with POOL,39900476,Uno+Tres,,Felanitx,39.41941277771638,3.1374404234742284,Entire home/apt,215,7,0,,,31,0
11794542,Lovely Apartment in Portocolom,62347661,Miquel,,Felanitx,39.412026088498386,3.2618302943424995,Entire home/apt,49,2,22,2017-02-23,2.06,1,244
6475201,Apartamento Portocolom,24616255,Cati,,Felanitx,39.408143568684366,3.2577863000689056,Entire home/apt,70,4,9,2016-09-23,0.48,1,321
13259232,Casa en el campo Sa Canova,33036955,Laura,,Felanitx,39.4599787108535,3.0817869021080764,Entire home/apt,61,4,2,2016-08-16,0.27,1,89
1445237,APARTAMENTO AL LADO DEL MAR CON PISCINA,6522089,Bernat,,Felanitx,39.41404170907527,3.264177698256009,Entire home/apt,73,5,16,2016-10-02,0.46,2,295
3892082,Las vacaciones de tus sueños,5329052,Isabel,,Felanitx,39.37802977169767,3.2417233672075785,Entire home/apt,3900,1,0,,,21,291
9129542,"PORTOCOLOM piscina, barbacoa jardin",28550783,Maria Victoria,,Felanitx,39.41664795032144,3.2453024146639304,Entire home/apt,150,5,4,2016-09-24,0.50,2,214
15557539,Best Holydays C'an Sebastià,100157941,Sebastià,,Felanitx,39.4148115474341,3.247851957276983,Entire home/apt,250,5,0,,,1,274
3428499,Cas Teuler Petit,7212250,James,,Felanitx,39.40914748027371,3.140019555061682,Entire home/apt,114,7,2,2016-10-01,0.11,40,56
1888356,Casa con jardín en primera linea,9822247,Alvaro,,Felanitx,39.425518270198566,3.2604049031723115,Entire home/apt,190,6,10,2016-10-04,0.27,1,290
14078058,Private Finca auf Mallorca,84610853,Michael,,Felanitx,39.468445321533125,3.1785464533677863,Entire home/apt,129,3,0,,,1,139
7887587,Awesome view over the bay of Cala Ferrera,41583803,Gail,,Felanitx,39.38003585984934,3.238094314799554,Entire home/apt,100,3,0,,,1,288
4410466,House for 5 persons with pool,22892684,Agnieszka,,Felanitx,39.411848933837966,3.2586681651419824,Entire home/apt,85,5,1,2016-07-03,0.12,1,268
14863433,Casa Grande totalmente reformado con Piscina,93100930,Pierre,,Felanitx,39.4057249349239,3.2114024492667257,Entire home/apt,250,5,0,,,1,96
14601957,VILLA CALA MARÇAL. FELANITX,90575605,Suyt,,Felanitx,39.409637272295804,3.2576316486432235,Entire home/apt,413,5,0,,,39,239
10538691,Fantástico Apartamento  Portocolom,24418330,Toni,,Felanitx,39.42351135875657,3.260853886952577,Entire home/apt,70,4,1,2016-02-24,0.08,3,328
5229464,SA PLATASSA IN S'HORTA,17007187,Antonia,,Felanitx,39.382912273067184,3.2371641064825485,Entire home/apt,385,3,0,,,20,334
14502497,Beautiful apartment with sea view,89565859,Alvaro,,Felanitx,39.406082291907786,3.257150481103708,Entire home/apt,120,2,0,,,1,325
2640979,Acogedora casa de campo,13228701,María Beatriz,,Felanitx,39.48527709894555,3.174221710845514,Entire home/apt,110,3,14,2016-09-30,0.45,1,237
7431400,Casa romántica en el campo,25257178,Maria Bel,,Felanitx,39.49477091340593,3.1302350501749703,Entire home/apt,95,5,25,2017-02-20,1.27,1,57
13748608,"Neu gebautes Landhaus, Pool, Internet, ruhige Lage",20998134,Klara,,Felanitx,39.48319605227962,3.1263209814355504,Entire home/apt,135,6,1,2017-02-01,0.16,19,173
4482385,"Can Embat, charming villa with pool and gym",5799027,Viveca,,Felanitx,39.496634753952115,3.0831697690149036,Entire home/apt,420,4,2,2016-09-03,0.25,4,206
16010422,Finca Sa Pletassa,7212250,James,,Felanitx,39.40515515071859,3.236650520305075,Entire home/apt,171,7,0,,,40,58
17360336,Finca Son Prohens,2643746,Finca-Holiday,,Felanitx,39.49511409276582,3.174540708690116,Entire home/apt,80,4,0,,,21,349
14677653,"Sa Prunera, a country villa in rural Son Mesquida",4985887,Mallorca House Rent,,Felanitx,39.47302629025402,3.109809600078412,Entire home/apt,295,5,0,,,23,257
13919750,SANTANY IN PORT WITH POOL,17007187,Antonia,,Felanitx,39.41701248854388,3.2528290399318296,Entire home/apt,120,3,2,2016-08-14,0.26,20,360
14173891,LLAUT,3625030,Angela,,Felanitx,39.41516602185281,3.25267763693178,Entire home/apt,88,7,1,2016-09-10,0.16,752,139
13551298,ES TURO DE CAN SERIGOT,3625030,Angela,,Felanitx,39.45899412089955,3.1577465999185503,Entire home/apt,171,7,1,2016-07-13,0.12,752,9
